city,description,href,id,salary,title
"Київ, вулиця Володимирська, 49А.
                        0,6 км від центру · 
                                    На мапі","Медико-косметологічний центр запрошує в свою команду АСИСТЕНТА КОСМЕТОЛОГА!ПРО НАС:Компанія була заснована в 2012 році. За цей час ми стали № 1 на ринку України, серед косметологічних послуг.95% наших клієнтів рекомендують нас своїм друзям і родичам.Ми постійно розвиваємося і покращуємо умови для роботи наших співробітників.МИ ПРОПОНУЄМО:Заробітна плата: ми не обмежуємо Вас у ставці, а даємо можливість регулювати свій дохід самостійно!Виплата ЗП — 2 рази на місяць, без затримок. Крім заробітної плати, бонуси у вигляді: телефонів, техніки, дорогих прикрас і т.д.Також ми економимо нашим співробітникам до 35 000 грн в рік, на подорожах! 2−3 рази на рік, кращі співробітники відправляються в тури за кордон!Проводимо безкоштовне навчання для початківців косметологів / трихологів з перспективою кар'єрного росту!Для нас важливий розвиток наших співробітників — курси і тренінги за рахунок компанії.Робота в центрі на ст. м. Золоті Ворота. У кожному є: чай / кава, солодощі, кухня, зручна роздягальня з шафами, місце для відпочинку. Графік роботи: 5/2 (вихідні вибираєте самі), з 10:00—19:00.Лояльне керівництво, яке завжди йде на зустріч і підтримує своїх співробітників.Дбаємо про дружню атмосферу в колективі. Неформальні зустрічі, а саме: кафе, боулінг, пікніки :)Ознайомитися з компанією можна: http://www.cosmeticlab.com.ua. Instagram: https://www.instagram.com/e.cosmetology/ОБОВ’ЯЗКИ:Зустріч клієнтів, ознайомлення їх з центром.Первинна консультація по послугах і домашньому догляду: по догляду за обличчям або по догляду за волоссям.Допомога в складанні плану лікування.ВИМОГИ: Досвід роботи в продажах від 1 року.Від 21 року.Бажання вчитися та розвиватися у сфері косметології, а також поглинати великий обсяг інформації!Якщо Ви готові вчитися, розвиватися і працювати в нашій компанії. Надсилайте своє резюме і на співбесіді ми відповімо на питання, що залишилися!Хочете записатись на співбесіду? Наталья Показати телефон.",/jobs/4365764/,4365764,15 000 – 30 000 грн,Асистент косметолога (ст. м. Золоті Ворота)
"Одеса, вулиця Преображенська, 52.
                        0,8 км від центру · 
                                    На мапі","Компанія «Сота-Альянс» дилер операторів мобільного зв’язку Kyivstar, Vodafone, а також власник власної мережи магазинів SOTA, оголошує конкурс на вакансію- керівник філії роздрібної мережі магазинів м. Одеса.Ми пропонуємо:Роботу в стабільній компанії — 15 років на ринку, близько 90 магазинів по території України.Конкурентний рівень оплати праці;Офіційне оформлення, соціальні гарантії.Активна, цікава робота в команді професіоналів;Компенсація мобільного зв’язку, оплата проїзду / палива.Вимоги:досвід роботи на аналогічній посаді не менше 2-х років (бажано сфери ІТ -техніки, моб. зв’язку, телекомунікацій);знання основи організації праці в роздрібних магазинах;мультизадачність;вміння формувати команду;готовність до відряджень.Обов’язки:Організація робочих процесів у філії, постанова завдань підлеглим щодо виконання поставлених керівництвом цілей (21 магазин).аналіз і контроль виконання планових показників. Контроль за дотриманням правил безпеки персоналом. Контроль дотриманням правил зберігання ТМЦ.контроль дотримання високих стандартів обслуговування і сервісу в магазинах регіону.розробка заходів щодо забезпечення економічного розвитку філії.представлення інтересів Компанії в регіоні.З нашою компанією можете ознайомитися на сайті: https://www.sota.ua/Чекаємо на ваші резюме!",/jobs/4427387/,4427387,40 000 грн,Директор філії
"Київ, шукаємо у Житомирі","Юник Трейд — официальный дистрибьютор автозапчастей и автомасел в Украине, приглашает Вас принять участие в конкурсе на вакантную должность Кладовщик г. Киев (с проживанием, вахта). Преимущества работы у нас:Проживание в хостеле за счет компании;официальное оформление, оплачиваемые больничные и отпуска;медицинская страховка через 6 мес. работы.хорошие бытовые условия склада (санузел, душевые, столовая, раздевалка с индивидуальным шкафчики)скидка на приобретение автотоваров;Спец.одежда (лето / зима)наставничество во время испытательного срока.Наши пожелания к соискателям:Желательно минимальный опыт работы со складскими процессами;навыки работы с ПК (желательно 1С WMS)желание работать и зарабатывать.Условия работы:График с 8:00 до 20:00 неделя рабочая /неделя выходные (7/7);Заработная плата 15 000 — 17 000 грн/мес.Ваши задания:прием, размещение товара на стеллажах;формирование грузов для отправки клиентам;осуществление погрузочно-разгрузочных работ при помощи складской техники (max нагрузка по весу на человека до 20 кг);проведение инвентаризаций;работа с ТСД / сканером.Территориальное месторасположение г. Киев, ул Пироговский Путь, 30.Юник Трейд — больше чем бизнес: https://www.facebook.com/groups/607241183083532/",/jobs/4583115/,4583115,15 000 – 17 000 грн,"Кладовщик (с проживанием, вахта) в Киев"
"Київ, вулиця Пирогівський шлях, 30.
                        7,9 км від центру · 
                                    На мапі","Юник Трейд — официальный дистрибьютор автозапчастей и автомасел в Украине, приглашает Вас принять участие в конкурсе на вакантную должность кладовщик г. Киев.Наши пожелания к соискателям:минимальный опыт работы со складскими процессами;знание складских процессов;навыки работы с ПК (желательно 1С WMS)следование корпоративным ценностям:честность, профессионализм, командная работа, результативность, приверженность;желание работать и зарабатывать. Ваши задания:прием, размещение товара на стеллажах;формирование грузов для отправки клиентам;осуществление погрузочно-разгрузочных работ при помощи складской техники (max нагрузка по весу на человека до 30 кг);проведение инвентаризаций;работа с ТСД / сканером;Сменный график работы (чередуется): 1 смена пн-пт. с 08:00 до 17:00 2 смена пн-пт. с 10:00 до 19:00 + сб. 09:00 до 15:00Преимущества работы у нас:официальное оформление, оплачиваемые больничные и отпуска;медицинская страховка;хорошие бытовые условия склада (санузел, душевые, столовая, раздевалка с индивидуальным шкафчики);скидка на приобретение автотоваров;Спец.одежда (лето / зима)наставничество во время испытательного срока;внутреннее и внешнее обучение;карьерный рост (в 2020 году 40% вакансий специалистов нашей компании были закрыты, благодаря внутреннему кадровому резерву)Корпоративная развозка персонала к РЦ/офису от метро Позняки — метро Харьковская — Дарницкая (Ленинградская) площадь — метро Дружбы Народов — метро Демеевская, и вечером в обратном направленииТерриториальное месторасположение возле ст. м. Выдубичи.Юник Трейд — больше чем бизнес: https://www.facebook.com/groups/607241183083532/ ",/jobs/2201470/,2201470,18 000 грн,Кладовщик на склад автозапчастей
"Київ, вулиця Московська, 32.
                        2,2 км від центру · 
                                    На мапі","РГК ищет в команду Инженера управления процессами безопасности. РГК — группа компаний, управляющих сложными инженерно-техническими системами территориально распределённой сети. Мы объединяем предприятия, обслуживающие индивидуальные домохозяйства и промышленные компании в ряде областей Украины.Сайт компании — https://rgc.uaОсновные задачи и обязанности :Внедрение и сопровождение существующих процедур по управлению информационной безопасностьюОказание консультаций по существующим процедурам и политикам информационной безопасностьюУчастие в группе экспертов по расследованиюПрофессиональные знания и навыки:Знание стандартов информационной безопасности (ISO 270*)Опыт проведения внутреннего аудитаОпыт взаимодействия с внешними аудиторамиПонимание базовой системной, сетевой и микросервисной архитектурыБудет преимуществом:Опыт в реализации систем управления информационной безопасностью в продуктовых компанияхУсловия работы:Официальное трудоустройствоКонкурентную заработную плату (белая зарплата)Корпоративные курсы английского языкаТренинги, семинары, мастер-классы, курсыГрафик работы: пн.-пт. с 09:00 до 18:00Современный офис в центре Киева, БЦ 'Сенатор'Если Вас заинтересовала наша вакансия, просим отправить резюме с указанием желаемой заработной платы.",/jobs/4519673/,4519673,,Инженер управления процессами безопасности
"Київ, вулиця Московська, 32.
                        2,2 км від центру · 
                                    На мапі","РГК ищет в команду Инженера по безопасности приложений!РГК — группа компаний, управляющих сложными инженерно-техническими системами территориально распределённой сети. Мы объединяем предприятия, обслуживающие индивидуальные домохозяйства и промышленные компании в ряде областей Украины.Сайт компании — https://rgc.uaОсновные задачи и обязанности :Внедрение и сопровождение решений по защите приложенийОказание консультаций по развитию и оптимизации безопасности приложенийРазработка документации (HLD, LLD, различные отраслевые стандарты)Формирование систем мониторинга событий и отчетности по критическим уязвимостям приложенийУчастие в группе экспертов по расследованию и анализу инцидентов в части приложений;Профессиональные знания и навыки:Опыт работы с системами мониторинга событий информационной безопасностиЗнание современных подходов в тестировании приложенийОпыт работы с инфраструктурными сервисами и понимание базовой системной, сетевой и микросервисной архитектурыЖелателен опыт в реализации систем управления информационной безопасностью в продуктовых компанияхЖелателен опыт администрирования Windows / Linux ОСУсловия работы:Официальное трудоустройствоКонкурентную заработную плату (белая зарплата)Корпоративные курсы английского языкаТренинги, семинары, мастер-классы, курсыГрафик работы: пн.-пт. с 09:00 до 18:00Современный офис в центре Киева, БЦ 'Сенатор'Если Вас заинтересовала наша вакансия, просим отправить резюме с указанием желаемой заработной платы.",/jobs/4519701/,4519701,,Инженер по безопасности приложений
"Київ, вулиця Богдана Хмельницького, 51б.
                        1,6 км від центру · 
                                    На мапі","Мастер Транс Требования, профессиональные навыкиАктивность, способность к быстрому обучению;Опыт работы в сфере продаж или в логистике;Коммуникабельность, умение работать в команде;Грамотная разговорная речь;Возвраст до 30 лет;Обязанности:Организация грузоперевозок автомобильным транспортом по територии Украины. Международные перевозки. Грузоперевозки коммерческих грузов или квартирные переезды. :Работа с прямыми клиентами (никаких холодных звонков)Продажа логистических услуг и организация грузоперевозок (ведения всех этапов сделки)Работа в команде Обработка заказов постоянных клиентов и наработка новыхКонтроль документооборота, отчётыУсловия работы:Предоставим курс обучения (старший логист сопровождает Ваши сделки, корректирует и консультирует по всем вопросам на протяжении испытательного срока);Испытательный срок неделяОплата в процессе обучение после испытательного срокаОфициальное трудоустройство Молодой коллектив: от 15 человек (возраст до 30 лет);Режим работы: пн-пт 9:00—18:00; Офис м. Университет, Богдана Хмельницкого 51Заработная плата:Зависит от навыков и активности.Стипендия в период обучения или % от сделки.Логисты получают от 15 000 до 40 000 грн без ограничений с возможностью создать свою команду.Если Вас заинтересовала вакансия — звоните сейчас Показати телефон Рябушин Василий или отправляйте резюме (не забудьте в резюме указать ссылку на профили соц.сетей) .",/jobs/3242799/,3242799,15 000 – 40 000 грн,Менеджер по логистике
Київ,"Команда MVK TECHNOLOGIES ищет SEO специалиста. Наша команда занимается разработкой и продвижением in-house проектов на международных рынках. Нам нужен человек, который в первую очередь хочет расти и развиваться в своей сфере.Если ты умеешь:1. Сделать быстрый анализ ниши и конкурентов2. Собрать семантику и построить структуру сайта3. Отобрать интересные темы, которые могут быть точками роста трафика на сайте4. Найти норм. площадки для ссылок5. Связаться с владельцами площадок и договориться о размещении ссылок6. Внутреннюю перелинковку на сайте, исходя из позиций страниц7. Построить ссылочный план (анкоры, кол-во, виды площадок) на месяц8. Запустить сайт на WP9. Настроить домен, IP, CloudFlare10. Искать дропы11. Восстанавливать дропы и делать из них сайты12. Делать ТЗ райтерам на контент13. Делать ТЗ разрабам, дизайнерам на правки14. Найти исполнителей (ссылки, контент)-мы ждем тебя!Предлагаем:Интересные и большие проекты, обучение интернет-маркетингу внутри компании;Семинары, конфы, Обучение за счет компании;Доступ и покупка любых тулов, которые понадобятся для твоей продуктивной работы;Коллектив талантливых ребят, помощь и поддержка;ОПЫТ, который ты получишь только у нас;Карьерный рост;Конкурентная заработная плата + бонусы;Соц. пакет в том числе, оплачиваемый отпуск, больничные;Можем платить со счета ЕС компании на ФОП;Испытательный срок 1−3 месяца.",/jobs/4467280/,4467280,25 000 – 90 000 грн,SEO-специалист
Київ,"Требования:Возраст от 18 до 35 летУмение расположить к себе гостяБыть быстрым, расторопным и внимательнымОбладать стресоустойчивостью и чувством тактаЧистоплотность, аккуратностьОбязанности:Содержать свое рабочее место в порядке и чистотеОказывать по просьбе посетителя квалифицированную помощь при выборе блюд и напитковЗнать ассортиментВести полный расчет гостейБыть внимательным и вежливым, соблюдать правила внутреннего распорядкаУсловия:График работы: 5/2 с 11−00 до 16−00Бесплатное питаниеКомфортные условия работыДружный коллективКонтактный тел.Показати телефон",/jobs/2806447/,2806447,9 500 – 10 500 грн,"Официант, работник линии раздачи"
"Київ, вулиця Амурська, 3.
                        6,6 км від центру · 
                                    На мапі","Головний бухгалтерОсвіта: вища;Досвід роботи Головним Бухгалтером від 3-х років;1С 8, Клієнт-банк, М. Е. Doc, кабінет платникаУ нас:два виробничих підприємства (загалом 50 — 60 чол.) на загальній системі8:00 — 17:00; Пн — Пт231, FIFO, земля, оренда, амортизація, паливом. Київ, ст метро «Васильківська».",/jobs/4576395/,4576395,30 000 грн,Головний бухгалтер
Львів,"LA П'ЄЦ — доставка піци на дровах, родом зі Львова, працюємо на ринку України більше 3-х років. Відкрилися в 10-ти містах і не збираємось на цьому зупинятись!Познайомитися з нами можна за посиланнями:Наш акаунт в InstagramНаша сторінка у FacebookНаш канал на YouTubeЗараз ми відкриваємо новий напрям в нашій компанії — ДОСТАВКУ СУШІ.У зв’язку із цим шукаємо в команду сушистів (хлопців та дівчат) — професіоналів своєї справи, які люблять японську кухню, сповнені нових ідей та готові їх реалізовувати.Ти наш ідеальний кандидат, якщо:маєш досвід роботи на посаді сушиста від 1 року;прагнеш ефективно та плідно працювати;хочеш зростати у своїй кар'єрі.Найголовніше:Зарплата від 15 000 до 20 000 грн. (до 1000 грн. за зміну)Графік 3/3 Вимоги:приготування страв японської кухні;вчасна видача продукції;дотримання чистоти на робочому місці.Переваги роботи в LA П'ЄЦ:кар'єрний ріст, від сушиста до старшого зміни;найкраща зарплата до 1000грн./зміна;вчасна та чесна виплата 2 рази в місяць; робоче місце біля дому (в нас декілька локацій, підберемо якнайближче);офіційне працевлаштування;оплачувана відпустка;харчування за рахунок компанії;знижка -50% на все меню LA П'ЄЦ;розвезення додому після зміни в межах Львова.Відправляйте своє резюме, пишіть у Viber або телефонуйте Показати телефон просто зараз!",/jobs/4494629/,4494629,15 000 – 20 000 грн,"Сушист, суші-майстер"
"Київ, вулиця Героїв Дніпра, 35.
                        8,4 км від центру · 
                                    На мапі","Вимоги:Досвід роботи головним бухгалтером.Системні знання ПСБО, ПКУ.Серйозне ставлення до своїх обов´язків, вміння працювати в команді.Аналітичний склад розуму.Практичні навички роботи з програмою 1С 8 УПП (BAS КУП).Досвідчений користувач MS Office, M.E.Doc.Досвід успішного проходження податкових перевірок за рахунок персонально впровадженого бухгалтерського обліку на підприємстві — буде великою перевагою.​Обов’язки:Організація та впровадження комплексного, системного та своєчасного бухгалтерського та податкового обліку всіх господарських операцій підприємства відповідно до законодавства України.Організація налаштувань облікової програми 1С 8.3 УПП, для забезпечення оперативного напів-автоматизованого внесення/обліку щоденної інформації по господарським операціям.Повний облік ОЗ, ТМЦ, НМА, МШП, коштів на рахунках, розрахунків з дебіторами та кредиторами, облік витрат та доходів, облік імпорту ЗЕД, систематичні звірки, контроль ОСВ.Здійснення повного переліку нарахувань, обліку заробітної плати, відпускних, розрахункових, витрат на відрядженняНарахування лікарняних і формування заявки в ФСС на оплату, контроль за надходженням коштів на спецрахунок і своєчасним перерахуванням їх застрахованим особам.Контроль реєстрації податкових накладних та обліку операцій по ПДВ.Контроль за дотриманням касової дисципліни (РРО).Контроль за наявністю та оформленням первинної документації.Контроль за проведенням та оформленням інвентаризацій.Системна підготовка, та своєчасне подання до контролюючих органів, всіх видів та форм податкової, статистичної та кадрової звітності.Складання заявок на виплати, нарахування яких проводить бухгалтерія, в тому числі податків і зборів.Створення облікової політики на підприємстві.Умови:Робота в умовах молодого підприємства.Офіційне працевлаштування.Графік пн-пт, 10.00 — 19.00.Професійна підтримка з боку керівництва.Дружній колектив.Місце роботи: 5 хвилин від метро Героїв Дніпра.",/jobs/4271326/,4271326,25 000 грн,Головний бухгалтер
Одеса,"Symbol — крупная ритейлинговая сеть в сфере модных товаров класса люкс с 20-летним опытом.В нашей команде работают не просто продавцы, а стилисты, которые легко ориентируются в последних тенденциях и секретах индустрии высокой моды. Мы создаем образы для звезд шоу-бизнеса, политиков, успешных бизнесменов и всех, кто ценит стиль и высокий уровень сервиса.Предлагаем Вам стать частью нашего сообщества влюбленных в моду, и приглашаем на должность «продавец-стилист» если Вы:работали в продажах минимум в течение года и делали это успешномир моды Вас манит и вдохновляеттренды для Вас — не просто звук, а то, что Вы замечаете и применяетепроявляете эмпатию к людям и тонко чувствуете их желанияготовы вкладываться в результат команды и свой личныйумеете красиво и четко излагать свои мыслиготовы много и постоянно обучаться новомуОт нас:эстетическое удовольствие от места, в котором Вы будете работатьофициальное трудоустройствооплачиваемый отпуск 24 дня в годумедицинская страховкаоплачиваемый больничныйрежим работы: с 10:00—20:00; график работы 5/2, плавающие выходныедостойная оплата труда ставка + бонусинтенсивное обучение в период оплачиваемой стажировкипривлекательная система бонусов за отличные результатыВажно!Рассматриваем резюме только с фото;Прежде, чем откликнуться на вакансию, зайдите на сайт https://symbol.ua и убедитесь, что Вы выбираете работу своей мечты.",/jobs/3020214/,3020214,,Продавец-стилист
"Київ, вулиця Академіка Туполєва, 1Б.
                        9,4 км від центру · 
                                    На мапі","Компания «Auto-desk» — крупнейший поставщик авто из США в Украину и нам нужен менеджер по продажам автомобилей в связи с открытием нового автосалона с опытом работы телефонных ПРОДАЖ ИЛИ в сфере авто.У нас: — 5 офисов в США; — автосалоны в Киеве и Северодонецке; — офисы в Киеве, Одессе, Северодонецке.Ковид нам не помеха! Мы развиваемся и расширяемся даже в карантин!Подробнее о нас тут http://auto-desk.proМЫ ГАРАНТИРУЕМ:График работы: пятидневная рабочая неделя 9:30 — 18:30.Официальное трудоустройство, оплачиваемый отпуск и больничный;Своевременная оплата — от 28 000 грн+Для лидеров продаж розыгрыш автомобиля;Профессиональное и личностное развитие;Корпоративное ОБУЧЕНИЕ и тренинги за счет компании;Собеседование в офис возле метро Олимпийская, ул.Жилянская 68, а автосалон находиться по адресу м.Нивки.Сколько Ты ЗАРАБОТАЕШЬ в нашей компании:ЗП от 28 000 грн и выше.Лидеры продаж у нас получают от 1 500 — 2 000 — 3 000 $ в месяц. Ты можешь и больше!Для того, чтобы начать у нас зарабатывать, отправь прямо сейчас отклик на вакансию и мы с тобой свяжемся для назначения даты собеседования.ИЛИ звони ПРЯМО СЕЙЧАС Показати телефон Маргарита. МЫ ЖДЕМ ТЕБЯ В НАШУ КОМАНДУ ЕСЛИ:Есть успешный опыт в продажах по телефону ИЛИ продажах автозапчастей, в сфере автобизнеса;Ты уверенный пользователь Word, Excel.ТВОИ ОСНОВНЫЕ ОБЯЗАННОСТИ :Ежедневно звонить клиентам по ТЕПЛОЙ базе (исходящие звонки);Встречать клиентов в автосалоне;Вести отчетность в CRM-системе;Подписать договор с клиентом.Вместе с резюме отправь сопроводительное письмо, почему именно Ты должен быть в нашей команде.Если ты КРУТОЙ продажник — звони ПРЯМО СЕЙЧАС: Показати телефон Маргарита.",/jobs/4523253/,4523253,28 000 – 95 000 грн,Менеджер по продажам автомобилей из США в автосалон (ст. м. Нивки)
"Вишневе, вулиця В'ячеслава Чорновола, 7а.
                        1,1 км від центру · 
                                    На мапі","Заведению в команду срочно требуется ещё один шашлычник.Условия работы: бесплатное питание;неделя/неделя, с 09:30 — 21:00;оплата за неделю работы в размере 7000 грн.Номера для связи:Показати телефон — Аветик;Показати телефон — Юлия или Марина. ",/jobs/4524520/,4524520,14 000 – 16 000 грн,Повар-мангальщик
"Київ, вулиця Академіка Заболотного, 158.
                        11 км від центру · 
                                    На мапі","МХП — провідний агроіндустріальний холдинг, лідер ринку у сегменті рослинництва та птахівництва в Україні. Наше бренд-портфоліо включає ТМ «Наша Ряба», ТМ «Легко», ТМ «Бащинський» та ряд інших. Компанія має виробничі потужності у 14-ти регіонах країни, об'єднує більше 28 тисяч співробітників та присутня на ринках 80-ти країн світу.МХП оголошує про відкриття нової вакансії — Провідного фахівця з тваринництваОбов’язки:Постійний аналіз продуктивних і фізіологічних показників тварин через систему звітів (при потребі виїзд на ферму) для оптимізації раціонівАналіз кількісних і якісних показників молока, приростів молодняку, аналіз фізіологічних показників, аналіз метаболічних показників, аналіз показників кормових сумішейВикористання в роботі динамічних моделей при складанні раціонів з урахуванням кінетики НДК в рубці, робота в програмі «NDS Professional».Організація відбору кормів з ферм і їх дослідження в лабораторії;Ми шукаємо фахівця, який:Має практичний досвід у годівлі ВРХ Знає техологію виробництва продукції тваринництва Використовує в роботі динамічні моделі при складанні раціонів з урахуванням кінетики НДК в рубці, працює в програмі «NDS Professional».Ми знаємо, що ти знайдеш у нашій компанії:Цікаві проекти, амбіційні задачіДинамічний розвиток — прокачаєш свої soft та hard skillsОфіційне працевлаштуванняКонкуренту заробітну платнюСучасний та інноваційний офіс MHP Dream House. До речі, у нас навіть свій барчик є!Доступ до сучасної digital-платформи розвитку з електронною бібліотекою найкращої бізнес-літератури, online-майстерками та розвиваючими курсамиЗручний корпоративний трансфер від чотирьох станцій метро (Житомирська, Видубичі, Виставковий центр і Дніпро) та ж/м ТроєщинаСучасний корпоративний спортзал, стоматологічний та медичний кабінети у межах офісу та багато інших речей, покликаних турбуватися про комфорт та здоров’я наших співробітниківРазом робимо важливе!#СвітМожливостей",/jobs/4485916/,4485916,,Зоотехнік (ВРХ)
Бровари,"Отрасль компании:Промышленность (производство вспененного полиэтилена, пузырчатой пленки)Требуются работники на производствоТОВ «Абрисо ЮА» — бельгийский завод по производству теплоизоляции и упаковки (пузырчатой плёнки), со 100% иностранным капиталом, в связи с расширением производства проводит набор работников.Требования:мужчины от 20 до 50 лет;можно без опыта работы, возможно обучение;отсутствие вредных привычек.образование: среднее, среднее-специальное\техническоеУсловия работы:официальное трудоустройствовся сумма з/п официальная — ОТ 11000 грн. в месяц НА РУКИ, (своевременная выплата, два раза в месяц, социальные гарантии)рабочие дни — ПН. — ПТ,. работа посменная — в 3 смены, 8 часовой рабочий. день (сб., вс. — выходной);бесплатная спец. одежда и обувьместо расположения: г.Бровары, ул Січових Стрільців (бывшая Щёлковская)19Личностные качества:ответственность, исполнительность, внимательность,желание работать, отсутствие вредных привычекКонтактное лицо: Сергей ВладимировичТелефон:Показати телефон",/jobs/2430512/,2430512,11 000 грн,Оператор технологических линий на производство
Харків,"We are looking for new specialists for our Anti-fraud department whose task will be to prevent financial crime on our platform.Responsibilities:Monitoring of users' activity;Risk assessment of transactions and clients;Operational support of high-risk transactions in the system.Requirements for job candidates:Work experience in a bank in a position that has relation to fraud prevention and risk assessment, or in a post with similar responsibilities;Successful work experience as a compliance officer will be especially appreciated;Organized, responsible, attentive person;Understanding of the basic principles of online security and data protection;Grammatically correct speaking and writing. English level Upper Intermediate and higher;The shift schedule for this position is day / night / 2 days off.Internship and work are from the office. However, for experienced employees or during the quarantine restrictions, there is a possibility to work remotely.We offer:Job in a growing company;Young and friendly team (cool team buildings are held on a regular basis);Office in the very center of the city (next to the Opera Theatre);Comfortable working conditions;Paid vacation and sick leave;Timely payment of salary;Free English lessons in the office of the company.",/jobs/4552268/,4552268,31 000 – 37 000 грн,Financial Crime Prevention Specialist
Київ,"Мережа магазинів PROSTOR відкриває вакансію Регіональний директор м.Київ (в управлінні 15 магазинів).Основні функції:аналіз основних показників торгової точки;виконання цільових показників;формування і розвиток команди;контроль дотримання стандартів компаніїучасть в проектах Компанії Буде перевага:досвід роботи в роздрібній торгівлі на керівній посаді від 3 років;знання зсередини всіх основних процесів магазину;готовність до ненормованого графіка і відряджень;вища освіта;впевнений користувач ПК.Особистісні якості:лідерство і активність;аналітичні та організаторські здібності;спрямованість на результат.Ми пропонуємо :офіційне працевлаштування;оклад + бонуси;оплата мобільного зв’язку та витрат на проїзд.Направляючи своє резюме на вакансію, Ви даєте згоду на використання Ваших персональних даних компанією в рамках чинного законодавства України. Звертаємо вашу увагу, що зворотний зв’язок за результатами розгляду на вакансію відбувається протягом одного тижня в разі прийняття позитивного рішення по Вашій кандидатурі. ",/jobs/4595129/,4595129,,Регіональний директор
